mapID,mapSize,chunkCount,numberOfWorkers,startTime,endTime,totalDuration
be7be9d5-6bba-4138-a519-44e17f6b60cb,112,16,16,2025-06-11 20:14:50.989000,2025-06-11 20:14:54.014000,3025
bfb45652-338f-4348-b6fc-a49e34f79b24,144,144,144,2025-06-11 22:22:15.397000,2025-06-11 22:22:40.263000,24866
c0271efa-79f1-4884-b2b7-dd16a2f933f5,64,64,16,2025-06-11 20:11:59.397000,2025-06-11 20:12:10.653000,11256
c188b221-3f02-4ec1-a969-934de9a37dfb,160,100,100,2025-06-11 21:57:29.086000,2025-06-11 21:57:44.406000,15320
c4d48d3f-a51a-4058-9dbf-43d8d56c599f,192,16,8,2025-06-11 19:52:13.146000,2025-06-11 19:52:50.738000,37592
c5037cea-4428-4ac8-bcf9-bea3718bb3e9,256,256,128,2025-06-11 22:19:02.491000,2025-06-11 22:20:01.571000,59080
c66577a1-dc79-429d-a526-9b6918f46573,192,16,4,2025-06-11 18:34:08.945000,2025-06-11 18:35:15.482000,66537
cabaacda-8bf8-4f30-a6e8-98337000a88c,16,16,8,2025-06-11 19:43:12.956000,2025-06-11 19:43:15.908000,2952
cba3c18d-09a6-49d9-a1bd-6367db993a43,256,256,64,2025-06-11 21:46:07.787000,2025-06-11 21:47:03.081000,55294
cddca45a-8c8d-4d74-a9fc-c5a5dce11a64,112,196,49,2025-06-11 21:06:10.998000,2025-06-11 21:06:55.449000,44451
ce46e225-a087-4259-9eda-2ab5ae9bd2fe,96,36,9,2025-06-11 20:04:44.864000,2025-06-11 20:04:52.865000,8000
d3cead6c-97ce-44aa-84a4-8014c3da7ac6,192,144,36,2025-06-11 21:03:43.692000,2025-06-11 21:04:16.629000,32937
d59a7a8d-ee39-4b6d-a65d-db60a2a59ac3,144,64,64,2025-06-11 21:24:31.062000,2025-06-11 21:24:40.153000,9091
d74e1fc7-d499-441c-9a51-d20be785b7f0,144,4,4,2025-06-11 18:13:35.860000,2025-06-11 18:15:10,94140
d9cd10a5-ca5c-42d6-8bfe-6a924ed4a8f1,112,4,4,2025-06-11 18:08:28.261000,2025-06-11 18:09:00.850000,32589
dadb8c5c-3667-43bf-906b-2fd924ac3ed0,48,36,9,2025-06-11 20:03:49.331000,2025-06-11 20:03:55.795000,6464
db43de30-4a56-4e51-865a-87d0300360cf,48,16,4,2025-06-11 18:03:25.474000,2025-06-11 18:03:28.978000,3504
db458071-0e01-49ee-a4e2-a9dfd03bd0c1,48,16,16,2025-06-11 20:09:22.885000,2025-06-11 20:09:25.280000,2395
de2be4d1-f1fe-46c9-a29a-a110c716895f,128,256,64,2025-06-11 21:22:40.007000,2025-06-11 21:23:36.197000,56190
e093dbda-607c-401a-8fc7-c86e705130de,16,16,4,2025-06-11 18:00:18.860000,2025-06-11 18:00:21.979000,3119
e20f7df0-ac3f-4a41-9eb8-4717226f154a,112,196,196,2025-06-11 22:26:45.323000,2025-06-11 22:27:20.451000,35128
e622d1ce-ae13-45cb-aacf-7da6bf2730d0,112,16,4,2025-06-11 18:09:48.911000,2025-06-11 18:09:56.347000,7436
e6cf8e2d-5da2-43b5-bc75-057f8c4d43e6,176,16,8,2025-06-11 19:51:02.448000,2025-06-11 19:51:26.665000,24217
ea6e8bd9-881b-4070-801b-cb07b8b7693e,16,4,4,2025-06-11 17:59:28.447000,2025-06-11 17:59:28.941000,494
eadc6293-63d6-43a9-a988-e380a9bb78cd,224,256,128,2025-06-11 22:15:02.802000,2025-06-11 22:15:59.638000,56836
eb9beafa-0f35-4545-ace2-21c323584732,32,16,8,2025-06-11 19:44:03.347000,2025-06-11 19:44:06.188000,2841
ed7708f1-a95d-4488-929d-9e556ee93feb,208,64,32,2025-06-11 20:55:16.118000,2025-06-11 20:55:29.363000,13245
ee02bbc4-bdde-43de-aab1-ee6dfe73d89e,192,256,256,2025-06-11 22:43:27.142000,2025-06-11 22:44:15.933000,48791
ee80959b-5cd3-4f7a-a08a-200032718744,48,36,18,2025-06-11 20:37:57.720000,2025-06-11 20:38:05.995000,8275
f0d7ff11-3323-47f1-966e-774eb7c2ae29,64,64,32,2025-06-11 20:46:34.472000,2025-06-11 20:46:47.481000,13009
f1d20732-8f58-4606-b67c-3df1e2fa3e82,144,16,4,2025-06-11 18:15:56.870000,2025-06-11 18:16:16.245000,19375
f3feb017-2ca3-42ab-a842-863b453ae6ee,224,16,4,2025-06-11 18:57:37.170000,2025-06-11 18:59:45.799000,128628
f7d76db7-e95c-49df-8866-d42a93d4161b,208,256,256,2025-06-11 22:45:39.688000,2025-06-11 22:46:27.451000,47763
faf34294-4224-4971-9f1e-7c4b7f52857f,240,16,8,2025-06-11 19:57:20.870000,2025-06-11 19:58:57.945000,97075
fccff28d-82e5-4a9a-be24-217c96baa58d,48,64,64,2025-06-11 21:15:19.425000,2025-06-11 21:15:28.385000,8960
